user_id,business_id,stars,text
ZjCjPmHgLrQPiJbeEqg-Mw,7S_L-3ggy4YpFr50Q08fcQ,5.0,I got seen right away for a laundry list of routine maintenance items.  Kids loved the arcade.  Prices were reasonable.  I'll go back to them.
W7tKBCQ1XugMEDjB8ZBXqg,0EcCWB9_VxTOoAh_1Wr_RQ,3.0,"Had a mighty fine lunch here. Service wasn't super quick, but it was okay. I had the ahi tuna tower, and really enjoyed it. Although I would have liked a bit more lemon, and the wasabi aioli was much more mayo flavored than wasabi, I still really liked it. The wonton chips were perfect, making it basically like tuna tartare nachos.  I'd come back."
fagc0_RlYH6OXn5sQqZOsg,V3Hz6fC1w4TQJj-PkXMiRw,5.0,"I went to this mall a few months ago while on a school trip. Really great mall! It may just be because im used to the ones in Pittsburgh, but there were some really unique stores. Being that it is a larger, older building i really wish that maps of it were more readily available. My friend and i got lost and were 15 minutes late to our check in."
m_y0nHzq1-SSeASWXbN3nQ,HhcBx0LSDkxRBKMkvkwSoA,5.0,"Excellent service - every plate we ordered came out so fast and our water glasses never were below half full and the restaurant was packed! We enjoyed everything we ordered - the spring rolls, tuna tataki (thick pieces of tuna!), Thai street pork, short rib ramen, and the Thai crepe dessert with vanilla ice cream and fresh mango. Well priced for great quality food. We will be back!"
NbNWSjFa4j8roCBWpRojHA,JUhADLjryOiS339GeFZThQ,5.0,Bulwark was awesome! Guy who made the appointment and definitely Efrain! Great customer service and handled a big ass rat with ease! Definitely will be keeping Bulwark as my pest company!
mY8rNG9TjT6kgQL3yU9aXQ,8F-CalsRSKiPjjsx8ql8Lg,5.0,"Good food, the peanut oil is so much better for you. I got there at 1055, and they opened right at 11, the manager was super nice and the staff was super motivated to help me.  Got there enjoyed my food, they threw an extra patty on my burger, which is cool since I'm a fat ass. I left came back 30 minutes later and used their bathroom, I think I stuffed up their toliet with TP and poop. So I'm writing this review to make amends for my folly.  Sorry bro."
op5brWSn28LMAWv4MXL6Tw,vehtcjq4WFTBGzs0c7JhPg,5.0,"I use to work in the area and walked in on my lunch hour.  Best Jewish Bakery hands down.  The Baker and owner is amazing what he can do with his baking skills.  I love to bake as well, and know it truly is an art form.  A delicious one!!  The owner's wife is also great at recommending her favorites.  I love the Chocolate Babka!!  The best!!  Another favorite is the Almond bread that the owner's wife loves to make french toast with.  I personally love it sliced plain or toasted.  Absolutely heavenly."
YnyyCog-QBprHAJw44Q3IA,PBmMvDows5HWIqrEVvNfQQ,5.0,"Had a great time eating here. The food was fantastic (loved the cold appetiser variety platter), the service was prompt, and the price reasonable. I will definitely go back again!"
CXY3I1G_nPTQk6KSUXyWrw,-7-uHFjQLH_uxPauYtd8iA,4.0,"Great Italian food tucked away at the top of Eau Claire mall.  There is nothing bad that I could say about this restaurant except that it is quite expensive (although worth it). I received great service throughout the meal and received my food very quickly. The food was exceptional and I couldn't get enough of it. I almost wished that I had ordered two dishes, so I could take one home for later.  If you like Italian food and are in the neighbourhood, check this place out."
UMFh7mcTtThHOBa_ZqsQlA,XZbuPXdyA0ZtTu3AzqtQhg,2.0,"I do not know what all the buzz about this place is... Poor service, mediocre and overpriced food. The sauces were very basic - no nuance of flavor, and actually very blah. We waited 20 minutes to even be acknowledged by waitstaff, and another 15 minutes to get our drinks. Although we were very clear to communicate up front that we had a show to get to, that didn't seem to matter to them. I can recommend other restaurants in Vegas - don't waste your hard earned $$ here."
c9zDQl4vQg41Pxmc5TpWWQ,_QballyCvd-tfpX0Nczo_g,4.0,"This Fry's is a little bit of a drive from my flat. It's a newly renovated Fry's store with Starbucks in it! *woo hoo*  Same friendly faces! And did you know if your item is out of stock you can request a rain check for the same low price that its currently advertised?  Parking is well lit, and clean."
YnRHtpyLi2K0UUGChDCVBg,IQJ769ftxu00hi_NkXQfcw,1.0,"Just waited 25 minutes for an ok burger and chewy fries.  No apology, no explanation. No reason to do that again."
k65LutNApSp6r_rxmq973g,rcaPajgKOJC2vo_l3xa42A,5.0,"This place is the real deal with a beautiful dining room, a professional wait staff, and the food and wine is outstanding. My wife loves duck and it was perfectly prepared. I had the sea ass and the waiter helped me pair a glass of wine. We laso had dessert and the waiter had the staff pick a perfect dessert wine to go with our dessert. Just perfect. You will love it."
yCu9vnBX46TID6HskgtCtQ,4xkjmpgUNJdwQo8FKIYp6Q,3.0,Decent water park if you do not spend full price for admission. Limited rides & no lazy river. Other than that it was a great place to spend an afternoon!
9mreqbMKELIOXcthMlfrbw,rS7lWfWsEnkkamFpNcY9jA,5.0,"Wonderful salon with a downtown high end feel. Call and ask for a stylist (not master stylist) and it's surprisingly affordable. Lindsay is the best, she always does a great job, remembers you, and will rush (with beautiful results) to finish you up in time to pick up your kids!"
ldqh2aWLTW6D2RHDCj_2TA,0p27EjcNwTI7Ey4K_MNPww,3.0,In-n-out ＞＞＞ Smashburger ＞ Fatburger  'nuff said
ZNlHqQMZd9HfPHAdj8AhqQ,oKDgBUyIdiutzkIK8a9Zew,2.0,"Super slow! They quoted me a 15 minute ready time and it took almost an hour. It wasn't even busy in the restaurant for them to be that slow. Food was your typical Pizza Hut so pretty good, but what you expect from Pizza Hut."
Y-eDrX0ohk57eekvksf9iA,9wM6SK5Q_syHE1P89kyUzQ,5.0,It was a really nice experience. Good ambience and relaxing massage. Friendly staff and I recommend this spa for sure.
4QkuoWfrOsXyK1m6xGyHGw,wArcCMVnrl_tc9MULW-0CQ,5.0,"THE BEST BRUNCH... if I had to choose where to go to brunch everyday, I would choose Heist. Cost may be a bit high but is 100% worth the fresh and hot buffet they offer. The brunch menu is excellent and food is delicious."
EOs5R8Vh_emiGL7Bbp0wDg,R05ZRXWkYuEcvRGok5fiDA,1.0,"Paid $30 for exterior & interior wash...left windows smudged/dirty, dust on the dash, console area wasn't even cleaned. I won't be going back..."
UHoJdyEFv4kPjRz0zRN-2A,sZsJooAzpKqOvDysphkqpQ,5.0,I come here every year to work Life is Beautiful and stay at the Plaza. I just had to give a great review for Brandon. His customer service is outstanding. No doubt one of the best I've encountered while I'm Vegas. Thank you so much Brandon for the awesome customer service.
j_4OVT6lfErqSFZWJdAlnw,0ebavvJVXAzKKQ8C9cOt6g,5.0,"I fell in love with Chopstick's about a year ago! The food is awesome, and the staff is wonderful too! They are very friendly, clean and well priced. Plus they don't use MSG and they have an entire vegetarian menu, including tofu options, awesome!"
K2G9MvFdsPFRplJkIj_qGw,zd4LA8G3n_2vfhxZNo4iLw,4.0,Went here last minute to get a quick trim. I typically check in online however this time I did not. I sat down because every was busy. Nobody put my name on the list but once Shelly was done with her 2 customers she took me back. She was amazing!!! Took her time making sure she got my hair right but still was time efficient. Great price of $13 for a haircut. I will be back! Thanks Shelly!!
leDvTjYAq4DmaxaOjq8Jbg,9Eghhu_LzEJgDKNgisf3rg,5.0,"I went here for my birthday.  It was my first time experiencing this location and have to say I am willing to drive the distance to come out here.  The service was excellent, as a guest my experience was outstanding!!  Definitely bringing my Italian goodies with me here next time!!  Beautiful atmosphere amazing Saturday night DJ, and most importantly quality food!!"
xLC3Yv80tjHBdMMUNOGcqw,oVuZtlCFg_zF090Nhtp0Ow,3.0,"Good food, may be a bit overpriced.   I went while they were somewhat new and it seemed like they were still working out the flow of order and wait.  We got an large order to go and they forgot a few things.  We will go back again."
DGqUTuDbHEsW73w3Zw_lDg,HmsCerK_rub0Ulo0aC0f9A,5.0,Awesome new place! Fresh sushi and a great menu! We had all you can eat and a bottle of wine. Took our time and tried a bunch of items. Everything was tasty and super fresh! Will definitely be coming back as a regular.
TqU4nP56jTS7-maNCItykA,jItwkDeMBFquEb7mAvW-Dw,1.0,"Pizza is pure garbage. But what do you expect for $5??? Was not ""Hot and Ready"" when I walked in."
7XLTUrYpOLnI7lQln5X1VA,crPt12dF0zMQiZ_nUAQvLg,4.0,"Stop here after visiting the art museum... The cafe has an understated elegance that is relaxing. The menu is limited... The daily soups are surprisingly good as is the rasberry and goat cheese salad. Depending on what you order, pricing is moderate ($11-$30)."
i9Y3cysVNL-MDpRRRqr_gw,M0A8RFdN1UqSd-tIqXFEBQ,5.0,"We stopped by this restaurant on a trip to Las Vegas. The restaurant is mostly focused on take out and delivery, which means they don't have a lot of tables. That's actually a good thing. It has a nice intimate atmosphere, not crowded.  Because they don't have tons of tables, they focus on making good food. We ordered the Orange Chicken, Wor Wonton Soup, and Egg Foo Young, which they make fresh, unlike other restaurants.  I definitely recommend Golden Gate if you're looking for good, fresh Chinese food, either for delivery or to sit down."
UHgbv_ZbVfPzzRIiyotv3g,SqUoijr7w2Pp_VdZCUD16w,1.0,"Attended a class, originally paid the fee to attend. I was told at the time, if you cancel within 5 days we'll refund. I called the instructor who advised he was in transit to California and would get that refunded for me. I travel a lot so i understand it's tough to keep up, so i sent an e-mail to the team listed on the website regarding my intent to cancel. It's been a month, i have not received my refund and have not received any communication."
SDgrUDEdWNFBlC4ufVk1PQ,Ec9CBmL3285XkeHaNp-bSQ,5.0,My friend and I came here around 8pm on a Thursday night. It wasn't too busy so we were seated right away. I ordered the pho tam nam and my friend ordered the oxtail pho. We both had generous portions of meat and just the right amount of noodles. The broth was very flavorful that I hardly had to doctor it up. It came with all the traditional sides. Will definitely be back again.
MyYbhHxI6ePWEwEb-wqK9A,IMuab5iHgV3unEuHpVmrjQ,5.0,There selection in the store is incredible. They have a Keltec 308 that I couldn't find anywhere.  My 1st review was harsh but my expectations were high.  I got what I ordered a few days late not their fault someone shoots up a club in Florida the day after.
-2o92UuvWgzZNK6W3pprRQ,1ZkcNwQpIESg8LuAHzye6Q,5.0,I've always loved ZuZus location and their food is always stellar. It can be a bit overrun with kids but hey what do you expect when you're directly across from the zoo. The staff is always friendly and service is prompt. The spooner is hands down my favorite sandwich. Regarding a previous reviewer who objected to being called out for brown bagging it. To walk into a restaurant and order coffee and then sit and eat food you've carried in is just plain rude. If it were my establishment I probably would have asked you to leave.
Ekw7wuUTX36BtcPP6XnA-Q,vVZ_4oNhCVuH8Tfr_uro9Q,3.0,"This was my second time at Saeed's.   This time I was here to play volleyball.   This is a little dive bar that is fun late night and if you want to play volleyball, you won't have any trouble finding a game.    Nothing special but a lot of things to do and enjoy."
yTEI2cJt2qDC4-9_SEoaBw,fjMXGgOr3aCxnN48kovZ_Q,5.0,Great Dr.'s & staff to give your animals personal touch. Love Dr.'s Whitcraft & Daniels. Recently was recommended for Laser therapy for my grand pups knee pain. Very affordable & it's helping so after 2 treatments she's walking on her back paw better.
TpKaOVD8dGL6nMAMNg0p0Q,0cf-w9PK5gLkBkitL3bdqw,5.0,The chicken tiki masala was delicious! We've only ordered takeout but we can't wait to dine in and try more entrees!
sTcYq6goD1Fa2WS9MSkSvQ,JOGS2iI3L9mRgwiGzgSBxg,5.0,"Every time I stepped foot in this store I felt as though I had entered Stephen King's ""Needful Things"". I just knew between all those books there would be an item I wanted more than anything else and would sacrifice everything to have. Luckily for me the store closed and I never had to kill anyone. I fondly miss the discounted and quirky book selection. This was a fun place to waste an hour or so.."
u1efUryUxZ7r_5VU6bzDFw,1zsM7weLS8fNHomDAqCh4Q,5.0,"Our trip got off to a slow start, as we were seated and then waited for an extended period of time to order. However, after speaking to the hostess, we were quickly attended to with wonderful service. And to top it off, the food was amazing! If I'm ever back in town, I will definitely stop by again!"
IpEdj-qmAm_kS9nfjwbFEA,ObNQVg_ohRVLex4ppmMC5w,5.0,"They have great friendly managers here and an awesome owner who is always ready to help. Every time I've been here, the response time to get my food out has been quick. And the employees are superb. Highly recommend"
Hgd6Vs0KQ8tE2x5zaS9fiw,z_rVJjsUZ8yKvSvPLrGkzA,1.0,"This place has gradually gone downhill. Tonight was the last straw. We ordered 2 Philly cheesesteak sandwiches. The tracker indicated  it was out of the oven at least 15 minutes before the driver headed out. The sandwiches were horrible. The bread was hard, there was very little meat on the sandwich and what was there was leathery and hard. We threw the food out. I have requested a refund but have not heard from the store. Sherry Weaver #neveragain"
eLzaX8tArcVTI9qOrZxHJw,vKKSF1_1JNnRMaoNPQb5Lw,4.0,Great Service. The food was good. The lasagna was a little too spicy for me. I want to try their pizza next. Parking was crazy and long wait times are negative factors.
j9qETU7zox4SRNAWrDml6g,5DJPRY-DT_VM5PHLYZ94dQ,5.0,"This place is tucked in a plaza on Clark. The inside is a small convenience store, but the larger part in the kitchen that makes insanely good burritos. Eff Chipotle, this place is waaay better. Their menu isn't limited to chicken, steak, pork, beef, or veggie burritos and tacos, they also have corned beef, shawarma, gyros, Polish boys, and burgers. The burrito was HUUUUGE and supafly delicious. Delicious food and friendly staff means I'll be back. Yay local business!!"
46TNf-5T5EcNFRJPYv_nrw,SObOX1l8bkueylpptJOdmg,5.0,Call ahead. You need an appointment. But $45 for 80 minutes. Can you beat that?    And the place is gorgeous.
plqg1gkJuQycUD3OcxU1Yg,xmARZ_MuSfrQCXP4e8RQjg,4.0,"Giant salads with fresh ingredients, bomb wings, and friendly service! Also offers gluten free crusts, which is a nice treat for me. A neighborhood favorite!"
_0Za7N9v4rcUVxHy107a7Q,RNi6tW22UMgHwWLAb0mYdA,5.0,"The service, the spinning salad, the prime rib.....it's all great every time we go to Lawry's.  The biggest secret is that the Rib Eye is great too!  We'll be back again soon!"
uzx5tzvWLoqXAfvg1KaOkg,TywR-VhheOAi0kGlKwclpg,5.0,"The two ladies here at Concourse A are killing the 5am rush. They could definitely use another two people, but for right now they are tackling it quite well!"
RW_Yp-C6IDehJUt8bh9tYA,hsWYtoGegWNP00-vSaBDJg,5.0,They do a really great job here and are clean! Always very nice & never try to up sell! :)
nM9HWEg9-E84GkKmbffXxw,4aAf2nAr86lcDHzqWSaYuQ,1.0,first off i called and the guy barley spoke any english then i had ordered a pizza and had decided to cancel so 2 minutes later i called and canceled but they still charged my credit card so i called and ask for a refund and they pretty much told me too bad so beware of this and i would suggest romas pizza very good and family owned
hZlx9z4YXUThA8_eExgtDA,3SozmlI5K7xapJBE41Ah1g,5.0,This is our go too place for Asian take out. The food is very fresh and flavorful not to mention the portions are big and the prices very reasonable.  Highly recommended this local independent neighborhood restaurant.
kGfSNfDQrq-mhWd-3R78Ow,9wM6SK5Q_syHE1P89kyUzQ,3.0,"I highly recommend this spa. Asian foot massage spas are a dime a dozen out here but this one was professional, clean and overall very pleasant. This is the place to get your massages! Out-of-towners; take an evening off the main strip and take a cab out to this Chinatown strip. Get a foot massage here, dinner and tea downstairs and visit the shops on this part of town."
i6uzMh0gRkOwxb2qqeU5ig,BFibmswPtBNyChp8vBHRsg,1.0,"Came in and order at 3.16 pm waited for 30 mins. Still haven't gotten our order. Hopefully next time when I come bavk, we might get better service."
8hrJpC1j1OKsPpSXO-KKvg,mO8ukT3f5BRQ29pC_WoAtg,5.0,I love this place! They have the BEST pedicures and the gel manicures last and look beautiful! The staff is friendly and amazing!! I would not go any where else!! Everyone is a great at their jobs and has the best attitudes! 5 star service!!!
Gp2CEBtzttCeqymHq0POow,r3jpH6ZuCQY3o1yBuJ67PQ,5.0,A great place to eat hot pot! Sea food and drinks r unlimited~waiters r sooo nice! I ll hang w/ friends again and again! It's the best hot pot in Chinatown!
C4OWo_yoZQBlYLW7BH5fgQ,ceuvH6NpDhpT1p4q1w93pA,5.0,"Black pepper chicken! It's the only place in town that has the perfect kind: real meat, real pepper, real tasty. I also love their egg rolls. The wrapper is crispy and not airy like most around town. Their rangoons aren't awful and the service is pretty speedy. This is my second fav place in Madison for Chinese.  Do it, do it now! Try the Yangzhou fried rice. YUM"
Gaq3KRXNJddKpI_8d1a3sQ,0VJ8tBxOpD2OxuioVjaAxA,4.0,"Very nice dining experience. Fresh ingredients, well prepared. Atmosphere and service was casual and friendly. Nice mood lighting, linen napkins and table cloths. The scallops with truffle butter and herb, asparagus risotto was outstanding. Wine list was small but thoughtful; like the food the focus is on quality rather then quantity."
Ud72j_rglYmXrL_O8zCdoA,LkMtMHVetws5_7QfRjPtlg,4.0,"This is a little bit off the strip, but the view is so nice, and the price is low! Also, the Champagne brunch is good!"
kwDbu1UT1Kci7AQAMfLm7g,cSsIlYt7XtfVhwtDwDYJQw,3.0,"Very good yogurts...  Would not consider this a Golden Spoon level of goodness, but definitely would go back.   I had the Giradelli Chocolate and Cheese cake mixed."
1QEV5BOO3m8Szp4IOJDbUg,mspZuHQ8rVXpyVMqQIKw_A,5.0,I love their home-made fries.Their Lunch menus are great.
x3QhrUHTm2fFYOz2im2DBw,SWjKi3VJzq72d277NLSDCA,1.0,"I was there and was NOT impressed. A friend and I paid our 10.00 cover each and bought 1 drink (7 & Coke) another 10.00 each, did not see ""LEAP FROG, TUG-A-WAR & SIMON SAYS, YOUNG GOGO BOYS"" as stated told on their website. Just a dark room with loud music, a few people dancing. I have been to much better clubs in other cities, with many places to go within the club, better drink prices, and better entertainment. Very disappointed!"
-qarts7dSs4zqMD3HaITng,8F-UdXe_YylX3k0L1SEiRg,1.0,Beware they surprise you with a 15% gratuity without letting you know.  I should have read yelp reviews before I came here..   Service: The service we received was NOT good. Our waiters were rushy and rude. My sister ordered a soda and those Chinese donuts (cold) for her soup but it didn't come until halfway through our meal.   Food: Yes they have a large selection to pick from but majority of what we ordered wasn't even good.   I would never ever come here again.
5azJTG6f-qqOhm0zA9EnEw,jZl08QQgQzN6W852llzz-A,5.0,Jose always comes in clutch always a good experience walking in always provide water for the waiting guest
4Y0ha2qM31Ea8jZE2hMUKQ,T2tEMLpTeSMxLKpxwFdS3g,3.0,"Laid back vibe, good food and portions.  I mostly wanted to write this overdue review because of Rafaela, our awesome waitress.  She seemed to have a bunch of tables going at once, but was very attentive to us, and provided great service!"
pjH3RbVJbHJqWLgwJTNLAA,x7iawjz0o3b5TrWv24HhPg,4.0,"I brought my friend here so we could lounge by the pool for a day/night. Unfortunately, a monsoon caused a big tree to end up in the pool and they had to use a loud chainsaw to get it out. We went to the front desk and they offered us a shuttle to another resorts pool for free. It was so nice. It is such a clean and friendly atmosphere and the decor is so cute. The pool is a little small but other than that we loved it."
zkT7UR2_d5qFxdP49_TMtA,3aEASdWGHArGCQH-7don3A,5.0,"This neighborhood storefront cafe has fresh and delicious sandwiches.  I had their pesto bacon sandwich-- pesto, bacon, fresh mozzarella, thick slices of tomato and arugula on multigrain bread; my wife had an equally good tuna salad sandwich. The rest of their menu looks equally delicious. Pleasant and bright atmosphere."
UPAoA2A26_rIfOf2fLb_LQ,aqMfCbFNeWn1a4Evds83fg,5.0,First time here and words can't express how happy my stomach is. So flavorful and tasty. Got the Madison Bumgarner and Barry Bonds. The MadBum honey is strong but agrees with the BBQ wonderfully. Barry Bonds is simple and satisfying. Love to see the taste of Northern California here in AZ. Will be back much more! Go Giants!
-jcokZYdeIwK4a_sNISzow,iAu8s96GKQ73Xe7j_2GyCQ,5.0,"To the staff at Jacksons,  Thanks so much for the great food and hospitality. Lisa! Outstanding service.  Respect to the Las Vegas home of the Green Bay Packers... but...  Go Falcons! #Riseup"
NajZlpYysPog1IkRtSXc_w,oyjkEn5fAqcGNsBbqc8LTw,2.0,"What is it about BWW? I love their wings, but the service SUCKS at very one I've ever been to. This one fits that same mo,d; good food, SLOW service."
-eNjZa2Ckit-zaUuQQiZfg,iQAwmfMPmOaCr5aeahV1ug,5.0,"This sports bar is absolutely awesome. The chicken wings and Philly Cheese steak were very good. The service is second to none. There were TV's everywhere and the place was packed. We sat on the patio and still had a great view of the games on TV. I already mentioned the service, but need to mention it again. They were prompt with getting us our order and always check on us with a smile. I will go back whenever I'm in Phoenix which is about a dozen times a year."
3sC_UdFf2DDm3TrzxqKjHQ,ktJR5j14AH-Cc45J7jJ9nw,1.0,"This place is aweful. I got a drink and sandwich and didn't even walk out with a drink. I was on a hurry and the lady didn't give it to me.  Guess that's how they make heir profit. The girls that work there are lazy. Don't greet you, and aren't too big on wanting to serve you.  Also skimped out on the toppings."
Et1Ic66_vXPJre0xDVYHXA,FedVIzzA592Tchv3XnS18g,5.0,What a fabulous place for lunch! Ate outside; staff couldn't be nicer. Had a variety of meals with my family and all  were fresh & excellent!
z2aoKN1UTd-9Pf1ReoBUvA,VBVqHnViRLSYAqP7v8iNNQ,5.0,My husband & I stopped  in for just a drink and a snack. The place is super comfortable. Our bartender Miranda was awesome.  She served us the Boss Margs - the best I've ever had North if the border.  We're looking forward to trying dinner next time.
xr6Jph2cOYjXvZXCbAt7bQ,iXYsUTt8ePcoJ3VStu-qHQ,1.0,"Depending on who is working that day, you can wait anywhere between 5-10 minutes to go through the Drive-Thru! The manager always looks like he is lost. The positive: The manager apologizes at the window. Last excuse I was given was ""I have a lot of new employees this week."" Ok- but every time I came through for the last 9 months? Something isn't right... Oh- a panhandler selling subscriptions to some news publication often frequents the drive-thru.  Update- STILL the slowest DD Drive-Thru is America."
NtVJCzJnLy_SOyLCSAJUGg,_4tCeVrLRmI18BscMiHr7Q,5.0,"My family and I had such a nice experience here! I'm not one to try new foods and this wouldn't be my first choice. However, this place was so great! The servers were so nice and very helpful with the menus and always checked on us. The food was good! And it was served on a big platter for all to share. It was beautifully displayed and over all, I think all 4 of us left happy. The best part...the bill came out to $23!! So shocking! I recommend people to try it! :)"
ntjO6s3RBLOiFzlizPDVYw,Bpxn873ETe7pNNO82boItQ,5.0,"I love this place soooo much, everyone is soooo friendly. Been with my technician for idk how many years now, decided to follow her and I surely made a good decision. 4 stars because I know that they are still working on the interior design of the place but can not wait to give it a 5 star after everything is settled... Prices are affordable.     They are def 5 star... This place improved soooooo much"
rYv00XfDDwqJqTnOn3LMFw,ZYpNC5uMuFl_yuTf-l34Zw,1.0,Fedex sucks so hard that they hand off our deliveries to the USPS. What was the point in using FedEx in the first damn place.
HQF6pQ9mC52J3BEEDSevOw,nlxHRv1zXGT0c0K51q3jDg,1.0,"Ordered a specialty hot club and got home to find it had NO turkey or ham on it...just bacon and the dressings/toppings.  That's my mistske for not checking it before I left...the box DID feel awfully light.  Learn from my mistakes, CHECK YOUR ORDERS before leaving."
isQxsxlCjj6P8GQ_uuFwew,NEVA0IYbawceL6kz5v5DAw,5.0,This place was across the street from where I was staying when in town for a wedding.  A group of us came to dinner before going bowling and the guy who helped us was incredibly friendly and welcoming.  The ambiance in this place is really nice and I loved the fish tanks.  The tea we ordered was delicious.  I believe it was jasmine.  The sushi was good and many at our table got the flaming phoenix and that was very cool to see brought to the table.  Everyone really enjoyed their meal and our service was outstanding.
dY3r5EWl3zjFfzWMW7DGhg,upgjUq616Yz1IvAvysDLWA,4.0,"Pretty good food, large portions and the price is great too. The staff is a little unprofessional but for the most part the value for the price can't beat it."
o9Oh-hqAvwbGckXKD0zeeA,LHXisknIbUy_XtdEQc7x9w,4.0,"had a good experience last year with EZ in Vegas. Shuttles from LAS to the car rental center are constant, and took maybe 5-10 min each way. Waited in line 10 min, the guy who helped me was nice, didn't try to upsell me anything, and we were on our way. Car was in good shape, and drop off was also easy."
jxEQ7njoIY8CJuxTy21S1w,Puo7pY8_h7acOb826Q27pg,2.0,Second time in and again I wait for a Ready Now plain ole cheese pizza!   I need to learn to go to another store that may be ready to care for customers!
5aPc2aSSC_biklgOPu2udQ,6-AoulGwzWsmUe2IEGq3EA,5.0,"This place is great. Meats perfectly seasoned and cooked over charcoal, nice ambiance and the owner lady (? I think) is absolutely lovely. I will be back. Outstanding."
y2651Fx4BMalRcfINMWniA,FBvdo2I6705bTQXgiOdEoQ,1.0,came in to do a smog since the regular place I go to is closed on Sundays. Was told that there will be 2cars a head of me so I decided to wait. Next thing it was 2more cars ahead of me. Yeah probably will never come back. No customer service at all. Not to mention that it took one of the guys litterraly 5mins to do an oil change. Hmmmmmm??
bqQgzlTMUtew8rMB3RoRPw,quUjCE6BAsUNqY-agYxkig,5.0,Pat is the man! He will take care of you! Went in for a couple new tires walked out with 4 only cause they were looking out for my safety. My tires all needed to be changed and they had many options to fit my style of driving. Thanks guys!
p6e7JiqefAptc5BVeCJt2Q,GilIp96ZEsF4prlDPducog,4.0,I went here for the Japanese cheesecake based on previous reviews.  I was not disappointed!  The cheesecake was moist and delicious.  I paid $7.50 for the cheesecake so the price has gone up a bit since the previous reviews. They had many other desserts as well including coconut and egg tarts and a variety of buns.  I haven't tried the other desserts yet but I will be sure to do so the next time I'm here.  A gem of a find!
PYxu2hkaolJpSru9pYLwnw,gy5pr5bFAjOL5rERSdMCLg,5.0,"We had a great meal with even better service last night at The Keg. Although my wife's filet was a bit undercooked, they corrected the steak and then comped our wine and dessert. Nice touch. And the atmosphere on the patio was great."
zR2RIA8HL2YoRwuwy-4E6g,FaCxpKgHPgUO9vqyOny5CA,4.0,Great bagels and are a tie-in with Fairmount bagels for me. Hot out of the oven.
rFTx2IsopvR5VbsqGpsLOg,1ZRZUM_0pU9IQhN_GegdSg,5.0,Very nice people where warm and you had a welcome feeling . The Paster is young and very nice.
uEvusDwoSymbJJ0auR3muQ,edXRzUMXGLdx6DEj0EKH_g,4.0,"Any store at Crystals is a ""when you hit the jackpot kind-of-store"" unless...you married a jackpot-well, then shop till you drop.   We were greeted warmly by Jorge and he went on to tell us all about the new bags and fashion items.  We weren't in the market to buy anything extravagant, we were just window shopping and can appreciate fine apparel that's well crafted with fabrics that feel like buttah!   No ""Pretty Woman"" treatment here!  So if I do win the jackpot-I'm coming back:)  Fun store to come in and browse-and buy if your wallet is big enough!"
Fv2EgyZ_MtXL_e2s3btnsg,8QWPlVQ6D-OExqXoaD2Z1g,5.0,"Tony is awesome! We booked the bike for my boyfriends birthday! From the beginning Tony was helpful answering my questions and getting us booked! We met at the Downtown Grand then went to Nacho Daddy, Atomic Liquor, Bin 702, and then ended at Gold Spike. Each bar has drink specials just for being with the bike. Tony gave insight on each bar when we arrived and was super fun! We blasted music and partied and peddled our way to each bar. Highly recommend doing this even if your a local! We will definitely be doing it again!"
KVSZI9GgI7ICtaDJc8oFOQ,Gdv3qhsDeQzZ2Ag-Tzq6vA,4.0,"I stopped in here for a slide and a soda one day and was very pleased. This is real deal great pizza, plus a great atmosphere and fair price. I have also since learned that this pizza is the go-to for many local businesses, who all swear by it for their lunch purposes."
zoDJg88wSHHJtQpEUdp_4Q,tKi4OvAlckcVzeP92InsOQ,5.0,They finally got their act together and they offer online movie tickets.   Place is still overpriced but the movie experience we had lately was 100% better.   Great that you can reserve your seats and this place does not get too crowded.
aG_G-05pkYe6qgRckIcR1Q,-a857YYdjzgOdOjFFRsRXQ,1.0,View was beautiful and I enjoyed the roof top atmosphere. The food was absolutely horrid and the service was worse. If your into dried out awfully put together overpriced burgers with no sides your in the right Place. Our waitress could not have cared less about the service she was providing. It took almost an hour to get our ticket and refills on any drink were never going to happen. She added gratuity to the ticket which explains why she simply did not care about the service she provided. Horrible restaurant with a prime location.
tBjf005iOQFog070evssdQ,HVBbimOAtxuIBne7aKLaGw,5.0,"Loved everything about my experiences here. I bought my wedding dress here and all my bridesmaids' dresses. Everyone was very kind, helpful, and professional. Great prices and beautiful dresses. Never had one problem through all the dress-choosing, fittings, etc."
TwjiWvK0ZP15lzGC049oIQ,DYuOxkW4DtlJsTHdxdXSlg,3.0,"I came here with a group of people and the service was superb.   I got the Grilled Jamaican Jerk Chicken and the meal comes with a side of vegetables and sweet potato and topped off with plantain chips.  The food was decent...I can't complain.  Maybe it was something that I am not accustomed to eating, but still well prepared.    I do love the service here.  Red was awesome and was very curteous to our party."
sXSsK8CHOunRSu4p_eo3bQ,HsEStDB_LB6x0LuXQ6LP4A,4.0,"Great food. Best sangria. Service is inconsistent. I like the chicken kabobs, salmon, tabouli, pita, baba, hummus and lentil soup. Heavy turnover with the waitstaff, must not be a great place to work."
ibLWUqiY-KDBnIBOsbL1WQ,OQzCZQl9BLU6d1HBxbCHCQ,5.0,This is tan bueno. The margaritas are awesome. El guacamole es sobresaliente. And the enchiladas suizas are great. COME EAT HERE.
